areaCode,areaName,areaType,date,cumVaccinationCompleteCoverageByVaccinationDatePercentage,,,,,,,
E12000006,East of England,region,10/8/21,72.8,,,,,,,
E12000006,East of England,region,10/7/21,72.8,,,,,,,
E12000006,East of England,region,10/6/21,72.7,,,,,,,
E12000006,East of England,region,10/5/21,72.7,,,,,,,
E12000006,East of England,region,10/4/21,72.6,,,,,,,
E12000006,East of England,region,10/3/21,72.6,,,,,,,
E12000006,East of England,region,10/2/21,72.6,,,,,,,
E12000006,East of England,region,10/1/21,72.5,,,,,,,
E12000006,East of England,region,9/30/21,72.5,,,,,,,
E12000006,East of England,region,9/29/21,72.4,,,,,,,
E12000006,East of England,region,9/28/21,72.3,,,,,,,
E12000006,East of England,region,9/27/21,72.3,,,,,,,
E12000006,East of England,region,9/26/21,72.3,,,,,,,
E12000006,East of England,region,9/25/21,72.2,,,,,,,
E12000006,East of England,region,9/24/21,72.1,,,,,,,
E12000006,East of England,region,9/23/21,72,,,,,,,
E12000006,East of England,region,9/22/21,72,,,,,,,
E12000006,East of England,region,9/21/21,71.9,,,,,,,
E12000006,East of England,region,9/20/21,71.8,,,,,,,
E12000006,East of England,region,9/19/21,71.7,,,,,,,
E12000006,East of England,region,9/18/21,71.7,,,,,,,
E12000006,East of England,region,9/17/21,71.6,,,,,,,
E12000006,East of England,region,9/16/21,71.4,,,,,,,
E12000006,East of England,region,9/15/21,71.3,,,,,,,
E12000006,East of England,region,9/14/21,71.2,,,,,,,
E12000006,East of England,region,9/13/21,71.1,,,,,,,
E12000006,East of England,region,9/12/21,71,,,,,,,
E12000006,East of England,region,9/11/21,70.9,,,,,,,
E12000006,East of England,region,9/10/21,70.7,,,,,,,
E12000006,East of England,region,9/9/21,70.5,,,,,,,
E12000006,East of England,region,9/8/21,70.4,,,,,,,
E12000006,East of England,region,9/7/21,70.2,,,,,,,
E12000006,East of England,region,9/6/21,70.1,,,,,,,
E12000006,East of England,region,9/5/21,70,,,,,,,
E12000006,East of England,region,9/4/21,69.9,,,,,,,
E12000006,East of England,region,9/3/21,69.7,,,,,,,
E12000006,East of England,region,9/2/21,69.4,,,,,,,
E12000006,East of England,region,9/1/21,69.2,,,,,,,
E12000006,East of England,region,8/31/21,69.1,,,,,,,
E12000006,East of England,region,8/30/21,68.8,,,,,,,
E12000006,East of England,region,8/29/21,68.8,,,,,,,
E12000006,East of England,region,8/28/21,68.7,,,,,,,
E12000006,East of England,region,8/27/21,68.5,,,,,,,
E12000006,East of England,region,8/26/21,68.2,,,,,,,
E12000006,East of England,region,8/25/21,68,,,,,,,
E12000006,East of England,region,8/24/21,67.7,,,,,,,
E12000006,East of England,region,8/23/21,67.5,,,,,,,
E12000006,East of England,region,8/22/21,67.3,,,,,,,
E12000006,East of England,region,8/21/21,67.1,,,,,,,
E12000006,East of England,region,8/20/21,66.9,,,,,,,
E12000006,East of England,region,8/19/21,66.6,,,,,,,
E12000006,East of England,region,8/18/21,66.3,,,,,,,
E12000006,East of England,region,8/17/21,66,,,,,,,
E12000006,East of England,region,8/16/21,65.8,,,,,,,
E12000006,East of England,region,8/15/21,65.6,,,,,,,
E12000006,East of England,region,8/14/21,65.5,,,,,,,
E12000006,East of England,region,8/13/21,65.2,,,,,,,
E12000006,East of England,region,8/12/21,64.9,,,,,,,
E12000006,East of England,region,8/11/21,64.6,,,,,,,
E12000006,East of England,region,8/10/21,64.3,,,,,,,
E12000006,East of England,region,8/9/21,64.1,,,,,,,
E12000006,East of England,region,8/8/21,64,,,,,,,
E12000006,East of England,region,8/7/21,63.8,,,,,,,
E12000006,East of England,region,8/6/21,63.4,,,,,,,
E12000006,East of England,region,8/5/21,63.2,,,,,,,
E12000006,East of England,region,8/4/21,62.9,,,,,,,
E12000006,East of England,region,8/3/21,62.7,,,,,,,
E12000006,East of England,region,8/2/21,62.5,,,,,,,
E12000006,East of England,region,8/1/21,62.4,,,,,,,
E12000006,East of England,region,7/31/21,62.2,,,,,,,
E12000006,East of England,region,7/30/21,61.8,,,,,,,
E12000006,East of England,region,7/29/21,61.5,,,,,,,
E12000006,East of England,region,7/28/21,61.2,,,,,,,
E12000006,East of England,region,7/27/21,60.9,,,,,,,
E12000006,East of England,region,7/26/21,60.7,,,,,,,
E12000006,East of England,region,7/25/21,60.5,,,,,,,
E12000006,East of England,region,7/24/21,60.3,,,,,,,
E12000006,East of England,region,7/23/21,60,,,,,,,
E12000006,East of England,region,7/22/21,59.7,,,,,,,
E12000006,East of England,region,7/21/21,59.4,,,,,,,
E12000006,East of England,region,7/20/21,59.1,,,,,,,
E12000006,East of England,region,7/19/21,58.9,,,,,,,
E12000006,East of England,region,7/18/21,58.7,,,,,,,
E12000006,East of England,region,7/17/21,58.6,,,,,,,
E12000006,East of England,region,7/16/21,58.1,,,,,,,
E12000006,East of England,region,7/15/21,57.8,,,,,,,
E12000006,East of England,region,7/14/21,57.4,,,,,,,
E12000006,East of England,region,7/13/21,57.1,,,,,,,
E12000006,East of England,region,7/12/21,56.9,,,,,,,
E12000006,East of England,region,7/11/21,56.7,,,,,,,
E12000006,East of England,region,7/10/21,56.6,,,,,,,
E12000006,East of England,region,7/9/21,56.3,,,,,,,
E12000006,East of England,region,7/8/21,56,,,,,,,
E12000006,East of England,region,7/7/21,55.7,,,,,,,
E12000006,East of England,region,7/6/21,55.5,,,,,,,
E12000006,East of England,region,7/5/21,55.3,,,,,,,
E12000006,East of England,region,7/4/21,55.1,,,,,,,
E12000006,East of England,region,7/3/21,54.9,,,,,,,
E12000006,East of England,region,7/2/21,54.6,,,,,,,
E12000006,East of England,region,7/1/21,54.4,,,,,,,
E12000006,East of England,region,6/30/21,54.1,,,,,,,
E12000006,East of England,region,6/29/21,53.9,,,,,,,
E12000006,East of England,region,6/28/21,53.7,,,,,,,
E12000006,East of England,region,6/27/21,53.5,,,,,,,
E12000006,East of England,region,6/26/21,53.3,,,,,,,
E12000006,East of England,region,6/25/21,53,,,,,,,
E12000006,East of England,region,6/24/21,52.7,,,,,,,
E12000006,East of England,region,6/23/21,52.5,,,,,,,
E12000006,East of England,region,6/22/21,52.3,,,,,,,
E12000006,East of England,region,6/21/21,52,,,,,,,
E12000006,East of England,region,6/20/21,51.9,,,,,,,
E12000006,East of England,region,6/19/21,51.7,,,,,,,
E12000006,East of England,region,6/18/21,51.3,,,,,,,
E12000006,East of England,region,6/17/21,51,,,,,,,
E12000006,East of England,region,6/16/21,50.7,,,,,,,
E12000006,East of England,region,6/15/21,50.4,,,,,,,
E12000006,East of England,region,6/14/21,50,,,,,,,
E12000006,East of England,region,6/13/21,49.6,,,,,,,
E12000006,East of England,region,6/12/21,49.4,,,,,,,
E12000006,East of England,region,6/11/21,48.8,,,,,,,
E12000006,East of England,region,6/10/21,48.4,,,,,,,
E12000006,East of England,region,6/9/21,47.9,,,,,,,
E12000006,East of England,region,6/8/21,47.4,,,,,,,
E12000006,East of England,region,6/7/21,46.9,,,,,,,
E12000006,East of England,region,6/6/21,46.4,,,,,,,
E12000006,East of England,region,6/5/21,46,,,,,,,
E12000006,East of England,region,6/4/21,45.2,,,,,,,
E12000006,East of England,region,6/3/21,44.6,,,,,,,
E12000006,East of England,region,6/2/21,44,,,,,,,
E12000006,East of England,region,6/1/21,43.4,,,,,,,
E12000006,East of England,region,5/31/21,42.8,,,,,,,
E12000006,East of England,region,5/30/21,42.4,,,,,,,
E12000006,East of England,region,5/29/21,42.1,,,,,,,
E12000006,East of England,region,5/28/21,41.3,,,,,,,
E12000006,East of England,region,5/27/21,40.6,,,,,,,
E12000006,East of England,region,5/26/21,39.9,,,,,,,
E12000006,East of England,region,5/25/21,39.1,,,,,,,
E12000006,East of England,region,5/24/21,38.6,,,,,,,
E12000006,East of England,region,5/23/21,38.1,,,,,,,
E12000006,East of England,region,5/22/21,37.5,,,,,,,
E12000006,East of England,region,5/21/21,36.4,,,,,,,
E12000006,East of England,region,5/20/21,35.7,,,,,,,
E12000006,East of England,region,5/19/21,35,,,,,,,
E12000006,East of England,region,5/18/21,34.3,,,,,,,
E12000006,East of England,region,5/17/21,33.7,,,,,,,
E12000006,East of England,region,5/16/21,33.3,,,,,,,
E12000006,East of England,region,5/15/21,33,,,,,,,
E12000006,East of England,region,5/14/21,32.4,,,,,,,
E12000006,East of England,region,5/13/21,31.8,,,,,,,
E12000006,East of England,region,5/12/21,31,,,,,,,
E12000006,East of England,region,5/11/21,30.2,,,,,,,
E12000006,East of England,region,5/10/21,29.6,,,,,,,
E12000006,East of England,region,5/9/21,29.3,,,,,,,
E12000006,East of England,region,5/8/21,29.1,,,,,,,
E12000006,East of England,region,5/7/21,28.4,,,,,,,
E12000006,East of England,region,5/6/21,27.5,,,,,,,
E12000006,East of England,region,5/5/21,26.8,,,,,,,
E12000006,East of England,region,5/4/21,26.1,,,,,,,
E12000006,East of England,region,5/3/21,25.7,,,,,,,
E12000006,East of England,region,5/2/21,25.6,,,,,,,
E12000006,East of England,region,5/1/21,25.3,,,,,,,
E12000006,East of England,region,4/30/21,24.7,,,,,,,
E12000006,East of England,region,4/29/21,24,,,,,,,
E12000006,East of England,region,4/28/21,23.3,,,,,,,
E12000006,East of England,region,4/27/21,22.5,,,,,,,
E12000006,East of England,region,4/26/21,21.9,,,,,,,
E12000006,East of England,region,4/25/21,21.4,,,,,,,
E12000006,East of England,region,4/24/21,20.9,,,,,,,
E12000006,East of England,region,4/23/21,19.9,,,,,,,
E12000006,East of England,region,4/22/21,19.2,,,,,,,
E12000006,East of England,region,4/21/21,18.6,,,,,,,
E12000006,East of England,region,4/20/21,18,,,,,,,
E12000006,East of England,region,4/19/21,17.6,,,,,,,
E12000006,East of England,region,4/18/21,17.2,,,,,,,
E12000006,East of England,region,4/17/21,16.8,,,,,,,
E12000006,East of England,region,4/16/21,15.8,,,,,,,
E12000006,East of England,region,4/15/21,14.9,,,,,,,
E12000006,East of England,region,4/14/21,14.2,,,,,,,
E12000006,East of England,region,4/13/21,13.6,,,,,,,
E12000006,East of England,region,4/12/21,13.2,,,,,,,
E12000006,East of England,region,4/11/21,12.8,,,,,,,
E12000006,East of England,region,4/10/21,12.3,,,,,,,
E12000006,East of England,region,4/9/21,11.3,,,,,,,
E12000006,East of England,region,4/8/21,10.2,,,,,,,
E12000006,East of England,region,4/7/21,9.2,,,,,,,
E12000006,East of England,region,4/6/21,8.3,,,,,,,
E12000006,East of England,region,4/5/21,8,,,,,,,
E12000006,East of England,region,4/4/21,7.8,,,,,,,
E12000006,East of England,region,4/3/21,7.7,,,,,,,
E12000006,East of England,region,4/2/21,7.3,,,,,,,
E12000006,East of England,region,4/1/21,6.7,,,,,,,
E12000006,East of England,region,3/31/21,5.9,,,,,,,
E12000006,East of England,region,3/30/21,5.4,,,,,,,
E12000006,East of England,region,3/29/21,4.9,,,,,,,
E12000006,East of England,region,3/28/21,4.7,,,,,,,
E12000006,East of England,region,3/27/21,4.5,,,,,,,
E12000006,East of England,region,3/26/21,4.1,,,,,,,
E12000006,East of England,region,3/25/21,3.8,,,,,,,
E12000006,East of England,region,3/24/21,3.5,,,,,,,
E12000006,East of England,region,3/23/21,3.2,,,,,,,
E12000006,East of England,region,3/22/21,2.9,,,,,,,
E12000006,East of England,region,3/21/21,2.8,,,,,,,
E12000006,East of England,region,3/20/21,2.7,,,,,,,
E12000006,East of England,region,3/19/21,2.6,,,,,,,
E12000006,East of England,region,3/18/21,2.4,,,,,,,
E12000006,East of England,region,3/17/21,2.2,,,,,,,
E12000006,East of England,region,3/16/21,2.1,,,,,,,
E12000006,East of England,region,3/15/21,2,,,,,,,
E12000006,East of England,region,3/14/21,2,,,,,,,
E12000006,East of England,region,3/13/21,1.9,,,,,,,
E12000006,East of England,region,3/12/21,1.9,,,,,,,
E12000006,East of England,region,3/11/21,1.8,,,,,,,
E12000006,East of England,region,3/10/21,1.7,,,,,,,
E12000006,East of England,region,3/9/21,1.6,,,,,,,
E12000006,East of England,region,3/8/21,1.5,,,,,,,
E12000006,East of England,region,3/7/21,1.5,,,,,,,
E12000006,East of England,region,3/6/21,1.5,,,,,,,
E12000006,East of England,region,3/5/21,1.4,,,,,,,
E12000006,East of England,region,3/4/21,1.4,,,,,,,
