areaCode,areaName,areaType,date,cumCasesBySpecimenDateRate
E12000005,West Midlands,region,23/09/2021,11934
E12000005,West Midlands,region,22/09/2021,11872.2
E12000005,West Midlands,region,21/09/2021,11810.6
E12000005,West Midlands,region,20/09/2021,11746.5
E12000005,West Midlands,region,19/09/2021,11677.8
E12000005,West Midlands,region,18/09/2021,11624.9
E12000005,West Midlands,region,17/09/2021,11581.7
E12000005,West Midlands,region,16/09/2021,11535.3
E12000005,West Midlands,region,15/09/2021,11488.2
E12000005,West Midlands,region,14/09/2021,11442.6
E12000005,West Midlands,region,13/09/2021,11395.3
E12000005,West Midlands,region,12/09/2021,11344.9
E12000005,West Midlands,region,11/09/2021,11310.6
E12000005,West Midlands,region,10/09/2021,11276.5
E12000005,West Midlands,region,09/09/2021,11233.8
E12000005,West Midlands,region,08/09/2021,11185.2
E12000005,West Midlands,region,07/09/2021,11136
E12000005,West Midlands,region,06/09/2021,11081
E12000005,West Midlands,region,05/09/2021,11020.2
E12000005,West Midlands,region,04/09/2021,10976.8
E12000005,West Midlands,region,03/09/2021,10933.2
E12000005,West Midlands,region,02/09/2021,10881.4
E12000005,West Midlands,region,01/09/2021,10829.2
E12000005,West Midlands,region,31/08/2021,10774.4
E12000005,West Midlands,region,30/08/2021,10715.7
E12000005,West Midlands,region,29/08/2021,10670
E12000005,West Midlands,region,28/08/2021,10634.2
E12000005,West Midlands,region,27/08/2021,10598
E12000005,West Midlands,region,26/08/2021,10554.5
E12000005,West Midlands,region,25/08/2021,10506.7
E12000005,West Midlands,region,24/08/2021,10456.7
E12000005,West Midlands,region,23/08/2021,10406.3
E12000005,West Midlands,region,22/08/2021,10352.7
E12000005,West Midlands,region,21/08/2021,10311.9
E12000005,West Midlands,region,20/08/2021,10269.6
E12000005,West Midlands,region,19/08/2021,10224.8
E12000005,West Midlands,region,18/08/2021,10175.1
E12000005,West Midlands,region,17/08/2021,10122.1
E12000005,West Midlands,region,16/08/2021,10070.5
E12000005,West Midlands,region,15/08/2021,10019.2
E12000005,West Midlands,region,14/08/2021,9979.7
E12000005,West Midlands,region,13/08/2021,9941.5
E12000005,West Midlands,region,12/08/2021,9900.8
E12000005,West Midlands,region,11/08/2021,9853
E12000005,West Midlands,region,10/08/2021,9802.8
E12000005,West Midlands,region,09/08/2021,9756.2
E12000005,West Midlands,region,08/08/2021,9705
E12000005,West Midlands,region,07/08/2021,9670.5
E12000005,West Midlands,region,06/08/2021,9637.9
E12000005,West Midlands,region,05/08/2021,9597.7
E12000005,West Midlands,region,04/08/2021,9549.9
E12000005,West Midlands,region,03/08/2021,9503
E12000005,West Midlands,region,02/08/2021,9460.4
E12000005,West Midlands,region,01/08/2021,9416.6
E12000005,West Midlands,region,31/07/2021,9385.8
E12000005,West Midlands,region,30/07/2021,9355.6
E12000005,West Midlands,region,29/07/2021,9322.3
E12000005,West Midlands,region,28/07/2021,9284.1
E12000005,West Midlands,region,27/07/2021,9242.5
E12000005,West Midlands,region,26/07/2021,9202.6
E12000005,West Midlands,region,25/07/2021,9160.3
E12000005,West Midlands,region,24/07/2021,9127.2
E12000005,West Midlands,region,23/07/2021,9094.3
E12000005,West Midlands,region,22/07/2021,9052.6
E12000005,West Midlands,region,21/07/2021,9005.4
E12000005,West Midlands,region,20/07/2021,8950.7
E12000005,West Midlands,region,19/07/2021,8890.7
E12000005,West Midlands,region,18/07/2021,8816.6
E12000005,West Midlands,region,17/07/2021,8757.2
E12000005,West Midlands,region,16/07/2021,8693.4
E12000005,West Midlands,region,15/07/2021,8600.4
E12000005,West Midlands,region,14/07/2021,8494.5
E12000005,West Midlands,region,13/07/2021,8405.2
E12000005,West Midlands,region,12/07/2021,8326.5
E12000005,West Midlands,region,11/07/2021,8250.9
E12000005,West Midlands,region,10/07/2021,8200.8
E12000005,West Midlands,region,09/07/2021,8154.9
E12000005,West Midlands,region,08/07/2021,8104.7
E12000005,West Midlands,region,07/07/2021,8052
E12000005,West Midlands,region,06/07/2021,7994.5
E12000005,West Midlands,region,05/07/2021,7939.9
E12000005,West Midlands,region,04/07/2021,7888.9
E12000005,West Midlands,region,03/07/2021,7851.7
E12000005,West Midlands,region,02/07/2021,7815.4
E12000005,West Midlands,region,01/07/2021,7776.2
E12000005,West Midlands,region,30/06/2021,7734.9
E12000005,West Midlands,region,29/06/2021,7693.6
E12000005,West Midlands,region,28/06/2021,7655.6
E12000005,West Midlands,region,27/06/2021,7616.4
E12000005,West Midlands,region,26/06/2021,7591.7
E12000005,West Midlands,region,25/06/2021,7569.4
E12000005,West Midlands,region,24/06/2021,7546.9
E12000005,West Midlands,region,23/06/2021,7522.5
E12000005,West Midlands,region,22/06/2021,7499.4
E12000005,West Midlands,region,21/06/2021,7478.2
E12000005,West Midlands,region,20/06/2021,7459
E12000005,West Midlands,region,19/06/2021,7447.7
E12000005,West Midlands,region,18/06/2021,7437.1
E12000005,West Midlands,region,17/06/2021,7425.2
E12000005,West Midlands,region,16/06/2021,7413.6
E12000005,West Midlands,region,15/06/2021,7401.2
E12000005,West Midlands,region,14/06/2021,7389.1
E12000005,West Midlands,region,13/06/2021,7377.7
E12000005,West Midlands,region,12/06/2021,7370
E12000005,West Midlands,region,11/06/2021,7363.5
E12000005,West Midlands,region,10/06/2021,7355.6
E12000005,West Midlands,region,09/06/2021,7347.5
E12000005,West Midlands,region,08/06/2021,7338.7
E12000005,West Midlands,region,07/06/2021,7330.5
E12000005,West Midlands,region,06/06/2021,7322.2
E12000005,West Midlands,region,05/06/2021,7316.8
E12000005,West Midlands,region,04/06/2021,7311.8
E12000005,West Midlands,region,03/06/2021,7305.7
E12000005,West Midlands,region,02/06/2021,7299.7
E12000005,West Midlands,region,01/06/2021,7293.2
E12000005,West Midlands,region,31/05/2021,7287.7
E12000005,West Midlands,region,30/05/2021,7283.5
E12000005,West Midlands,region,29/05/2021,7280.3
E12000005,West Midlands,region,28/05/2021,7277.2
E12000005,West Midlands,region,27/05/2021,7273.3
E12000005,West Midlands,region,26/05/2021,7270.5
E12000005,West Midlands,region,25/05/2021,7266.7
E12000005,West Midlands,region,24/05/2021,7263
E12000005,West Midlands,region,23/05/2021,7259.7
E12000005,West Midlands,region,22/05/2021,7257.6
E12000005,West Midlands,region,21/05/2021,7256
E12000005,West Midlands,region,20/05/2021,7253.8
E12000005,West Midlands,region,19/05/2021,7251.6
E12000005,West Midlands,region,18/05/2021,7249.1
E12000005,West Midlands,region,17/05/2021,7246.4
E12000005,West Midlands,region,16/05/2021,7243.4
E12000005,West Midlands,region,15/05/2021,7241.8
E12000005,West Midlands,region,14/05/2021,7240.1
E12000005,West Midlands,region,13/05/2021,7238.4
E12000005,West Midlands,region,12/05/2021,7236.1
E12000005,West Midlands,region,11/05/2021,7233.9
E12000005,West Midlands,region,10/05/2021,7231.8
E12000005,West Midlands,region,09/05/2021,7229
E12000005,West Midlands,region,08/05/2021,7226.5
E12000005,West Midlands,region,07/05/2021,7224.9
E12000005,West Midlands,region,06/05/2021,7223.3
E12000005,West Midlands,region,05/05/2021,7221.1
E12000005,West Midlands,region,04/05/2021,7218.2
E12000005,West Midlands,region,03/05/2021,7215.2
E12000005,West Midlands,region,02/05/2021,7212.6
E12000005,West Midlands,region,01/05/2021,7210.9
E12000005,West Midlands,region,30/04/2021,7209.5
E12000005,West Midlands,region,29/04/2021,7206.9
E12000005,West Midlands,region,28/04/2021,7204.3
E12000005,West Midlands,region,27/04/2021,7201.1
E12000005,West Midlands,region,26/04/2021,7198.7
E12000005,West Midlands,region,25/04/2021,7195.2
E12000005,West Midlands,region,24/04/2021,7192.5
E12000005,West Midlands,region,23/04/2021,7190.6
E12000005,West Midlands,region,22/04/2021,7188.3
E12000005,West Midlands,region,21/04/2021,7185.3
E12000005,West Midlands,region,20/04/2021,7181.5
E12000005,West Midlands,region,19/04/2021,7178.5
E12000005,West Midlands,region,18/04/2021,7175
E12000005,West Midlands,region,17/04/2021,7171.2
E12000005,West Midlands,region,16/04/2021,7168.8
E12000005,West Midlands,region,15/04/2021,7166
E12000005,West Midlands,region,14/04/2021,7163
E12000005,West Midlands,region,13/04/2021,7159.9
E12000005,West Midlands,region,12/04/2021,7156.3
E12000005,West Midlands,region,11/04/2021,7152.8
E12000005,West Midlands,region,10/04/2021,7150.1
E12000005,West Midlands,region,09/04/2021,7147.3
E12000005,West Midlands,region,08/04/2021,7143.2
E12000005,West Midlands,region,07/04/2021,7139.1
E12000005,West Midlands,region,06/04/2021,7134.9
E12000005,West Midlands,region,05/04/2021,7130.5
E12000005,West Midlands,region,04/04/2021,7126.8
E12000005,West Midlands,region,03/04/2021,7123.3
E12000005,West Midlands,region,02/04/2021,7120
E12000005,West Midlands,region,01/04/2021,7116.3
E12000005,West Midlands,region,31/03/2021,7111
E12000005,West Midlands,region,30/03/2021,7104.3
E12000005,West Midlands,region,29/03/2021,7098.3
E12000005,West Midlands,region,28/03/2021,7092.2
E12000005,West Midlands,region,27/03/2021,7084
E12000005,West Midlands,region,26/03/2021,7078.7
E12000005,West Midlands,region,25/03/2021,7072
E12000005,West Midlands,region,24/03/2021,7063.2
E12000005,West Midlands,region,23/03/2021,7053
E12000005,West Midlands,region,22/03/2021,7044.1
E12000005,West Midlands,region,21/03/2021,7033.7
E12000005,West Midlands,region,20/03/2021,7024.2
E12000005,West Midlands,region,19/03/2021,7017.6
E12000005,West Midlands,region,18/03/2021,7009.6
E12000005,West Midlands,region,17/03/2021,7001.3
E12000005,West Midlands,region,16/03/2021,6991
E12000005,West Midlands,region,15/03/2021,6980.8
E12000005,West Midlands,region,14/03/2021,6968.6
E12000005,West Midlands,region,13/03/2021,6960.8
E12000005,West Midlands,region,12/03/2021,6954
E12000005,West Midlands,region,11/03/2021,6944.7
E12000005,West Midlands,region,10/03/2021,6935.6
E12000005,West Midlands,region,09/03/2021,6925
E12000005,West Midlands,region,08/03/2021,6915.4
E12000005,West Midlands,region,07/03/2021,6903.6
E12000005,West Midlands,region,06/03/2021,6895.9
E12000005,West Midlands,region,05/03/2021,6888.7
E12000005,West Midlands,region,04/03/2021,6879.5
E12000005,West Midlands,region,03/03/2021,6869.2
E12000005,West Midlands,region,02/03/2021,6858.6
E12000005,West Midlands,region,01/03/2021,6845.4
E12000005,West Midlands,region,28/02/2021,6831.9
E12000005,West Midlands,region,27/02/2021,6823.2
E12000005,West Midlands,region,26/02/2021,6814.5
E12000005,West Midlands,region,25/02/2021,6801.7
E12000005,West Midlands,region,24/02/2021,6787.2
E12000005,West Midlands,region,23/02/2021,6770.1
E12000005,West Midlands,region,22/02/2021,6751.1
E12000005,West Midlands,region,21/02/2021,6726.9
E12000005,West Midlands,region,20/02/2021,6711.2
E12000005,West Midlands,region,19/02/2021,6695.4
E12000005,West Midlands,region,18/02/2021,6674.2
E12000005,West Midlands,region,17/02/2021,6650.9
E12000005,West Midlands,region,16/02/2021,6627.2
E12000005,West Midlands,region,15/02/2021,6600.5
E12000005,West Midlands,region,14/02/2021,6570.8
E12000005,West Midlands,region,13/02/2021,6554.1
E12000005,West Midlands,region,12/02/2021,6535.9
E12000005,West Midlands,region,11/02/2021,6511
E12000005,West Midlands,region,10/02/2021,6485.6
E12000005,West Midlands,region,09/02/2021,6458.2
E12000005,West Midlands,region,08/02/2021,6429.8
E12000005,West Midlands,region,07/02/2021,6396.8
E12000005,West Midlands,region,06/02/2021,6374
E12000005,West Midlands,region,05/02/2021,6348.6
E12000005,West Midlands,region,04/02/2021,6316.7
E12000005,West Midlands,region,03/02/2021,6279.9
E12000005,West Midlands,region,02/02/2021,6241
E12000005,West Midlands,region,01/02/2021,6200.3
E12000005,West Midlands,region,31/01/2021,6155.3
E12000005,West Midlands,region,30/01/2021,6124.2
E12000005,West Midlands,region,29/01/2021,6091.5
E12000005,West Midlands,region,28/01/2021,6046.1
E12000005,West Midlands,region,27/01/2021,5994.5
E12000005,West Midlands,region,26/01/2021,5942.4
E12000005,West Midlands,region,25/01/2021,5884.1
E12000005,West Midlands,region,24/01/2021,5830.3
E12000005,West Midlands,region,23/01/2021,5807.9
E12000005,West Midlands,region,22/01/2021,5765.5
E12000005,West Midlands,region,21/01/2021,5705.1
E12000005,West Midlands,region,20/01/2021,5644.7
E12000005,West Midlands,region,19/01/2021,5572.9
E12000005,West Midlands,region,18/01/2021,5493.6
E12000005,West Midlands,region,17/01/2021,5405.2
E12000005,West Midlands,region,16/01/2021,5344.6
E12000005,West Midlands,region,15/01/2021,5284.9
E12000005,West Midlands,region,14/01/2021,5202.8
E12000005,West Midlands,region,13/01/2021,5119.1
E12000005,West Midlands,region,12/01/2021,5031.7
E12000005,West Midlands,region,11/01/2021,4940.2
E12000005,West Midlands,region,10/01/2021,4842
E12000005,West Midlands,region,09/01/2021,4778.2
E12000005,West Midlands,region,08/01/2021,4712
E12000005,West Midlands,region,07/01/2021,4634.6
E12000005,West Midlands,region,06/01/2021,4554.8
E12000005,West Midlands,region,05/01/2021,4461.2
E12000005,West Midlands,region,04/01/2021,4362.8
E12000005,West Midlands,region,03/01/2021,4242.9
E12000005,West Midlands,region,02/01/2021,4161.4
E12000005,West Midlands,region,01/01/2021,4067
E12000005,West Midlands,region,31/12/2020,4016.8
E12000005,West Midlands,region,30/12/2020,3940.4
E12000005,West Midlands,region,29/12/2020,3841.9
E12000005,West Midlands,region,28/12/2020,3739.9
E12000005,West Midlands,region,27/12/2020,3687.3
E12000005,West Midlands,region,26/12/2020,3634.5
E12000005,West Midlands,region,25/12/2020,3591.1
E12000005,West Midlands,region,24/12/2020,3574.1
E12000005,West Midlands,region,23/12/2020,3538.7
E12000005,West Midlands,region,22/12/2020,3493
E12000005,West Midlands,region,21/12/2020,3445.9
E12000005,West Midlands,region,20/12/2020,3395.9
E12000005,West Midlands,region,19/12/2020,3358.8
E12000005,West Midlands,region,18/12/2020,3331.8
E12000005,West Midlands,region,17/12/2020,3297
E12000005,West Midlands,region,16/12/2020,3261.4
E12000005,West Midlands,region,15/12/2020,3226.8
E12000005,West Midlands,region,14/12/2020,3189.2
E12000005,West Midlands,region,13/12/2020,3149.2
E12000005,West Midlands,region,12/12/2020,3127
E12000005,West Midlands,region,11/12/2020,3104.5
E12000005,West Midlands,region,10/12/2020,3075.3
E12000005,West Midlands,region,09/12/2020,3047.1
E12000005,West Midlands,region,08/12/2020,3019.3
E12000005,West Midlands,region,07/12/2020,2990.5
E12000005,West Midlands,region,06/12/2020,2961.4
E12000005,West Midlands,region,05/12/2020,2942.6
E12000005,West Midlands,region,04/12/2020,2924
E12000005,West Midlands,region,03/12/2020,2900.5
E12000005,West Midlands,region,02/12/2020,2877.9
E12000005,West Midlands,region,01/12/2020,2853.2
E12000005,West Midlands,region,30/11/2020,2827.6
E12000005,West Midlands,region,29/11/2020,2799.1
E12000005,West Midlands,region,28/11/2020,2780.3
E12000005,West Midlands,region,27/11/2020,2761.2
E12000005,West Midlands,region,26/11/2020,2735.1
E12000005,West Midlands,region,25/11/2020,2706.7
E12000005,West Midlands,region,24/11/2020,2674.7
E12000005,West Midlands,region,23/11/2020,2640.8
E12000005,West Midlands,region,22/11/2020,2603.1
E12000005,West Midlands,region,21/11/2020,2578.4
E12000005,West Midlands,region,20/11/2020,2551.8
E12000005,West Midlands,region,19/11/2020,2513.1
E12000005,West Midlands,region,18/11/2020,2473.3
E12000005,West Midlands,region,17/11/2020,2429.5
E12000005,West Midlands,region,16/11/2020,2378.6
E12000005,West Midlands,region,15/11/2020,2321.8
E12000005,West Midlands,region,14/11/2020,2287.9
E12000005,West Midlands,region,13/11/2020,2248.3
E12000005,West Midlands,region,12/11/2020,2197.2
E12000005,West Midlands,region,11/11/2020,2145.3
E12000005,West Midlands,region,10/11/2020,2086
E12000005,West Midlands,region,09/11/2020,2024.8
E12000005,West Midlands,region,08/11/2020,1958.9
E12000005,West Midlands,region,07/11/2020,1917.8
E12000005,West Midlands,region,06/11/2020,1879.8
E12000005,West Midlands,region,05/11/2020,1832.9
E12000005,West Midlands,region,04/11/2020,1785.4
E12000005,West Midlands,region,03/11/2020,1739.4
E12000005,West Midlands,region,02/11/2020,1687.4
E12000005,West Midlands,region,01/11/2020,1626.3
E12000005,West Midlands,region,31/10/2020,1599.2
E12000005,West Midlands,region,30/10/2020,1566.7
E12000005,West Midlands,region,29/10/2020,1523.2
E12000005,West Midlands,region,28/10/2020,1481.6
E12000005,West Midlands,region,27/10/2020,1438.9
E12000005,West Midlands,region,26/10/2020,1398.2
E12000005,West Midlands,region,25/10/2020,1354.1
E12000005,West Midlands,region,24/10/2020,1327.5
E12000005,West Midlands,region,23/10/2020,1301.6
E12000005,West Midlands,region,22/10/2020,1267.5
E12000005,West Midlands,region,21/10/2020,1232.2
E12000005,West Midlands,region,20/10/2020,1194.8
E12000005,West Midlands,region,19/10/2020,1156.7
E12000005,West Midlands,region,18/10/2020,1119.8
E12000005,West Midlands,region,17/10/2020,1099.9
E12000005,West Midlands,region,16/10/2020,1079.2
E12000005,West Midlands,region,15/10/2020,1052
E12000005,West Midlands,region,14/10/2020,1025.5
E12000005,West Midlands,region,13/10/2020,999.2
E12000005,West Midlands,region,12/10/2020,974.1
E12000005,West Midlands,region,11/10/2020,949
E12000005,West Midlands,region,10/10/2020,933.7
E12000005,West Midlands,region,09/10/2020,918.2
E12000005,West Midlands,region,08/10/2020,898.4
E12000005,West Midlands,region,07/10/2020,877.2
E12000005,West Midlands,region,06/10/2020,856.8
E12000005,West Midlands,region,05/10/2020,836.5
E12000005,West Midlands,region,04/10/2020,817
E12000005,West Midlands,region,03/10/2020,805.5
E12000005,West Midlands,region,02/10/2020,793.1
E12000005,West Midlands,region,01/10/2020,777.3
E12000005,West Midlands,region,30/09/2020,762.5
E12000005,West Midlands,region,29/09/2020,746.8
E12000005,West Midlands,region,28/09/2020,734.1
E12000005,West Midlands,region,27/09/2020,722.4
E12000005,West Midlands,region,26/09/2020,714.1
E12000005,West Midlands,region,25/09/2020,704.7
E12000005,West Midlands,region,24/09/2020,694.6
E12000005,West Midlands,region,23/09/2020,683
E12000005,West Midlands,region,22/09/2020,671.5
E12000005,West Midlands,region,21/09/2020,661.3
E12000005,West Midlands,region,20/09/2020,650.4
E12000005,West Midlands,region,19/09/2020,640.4
E12000005,West Midlands,region,18/09/2020,630.7
E12000005,West Midlands,region,17/09/2020,621
E12000005,West Midlands,region,16/09/2020,612.5
E12000005,West Midlands,region,15/09/2020,604.8
E12000005,West Midlands,region,14/09/2020,598.8
E12000005,West Midlands,region,13/09/2020,593.4
E12000005,West Midlands,region,12/09/2020,589.7
E12000005,West Midlands,region,11/09/2020,584.9
E12000005,West Midlands,region,10/09/2020,578.8
E12000005,West Midlands,region,09/09/2020,572.4
E12000005,West Midlands,region,08/09/2020,566
E12000005,West Midlands,region,07/09/2020,558.7
E12000005,West Midlands,region,06/09/2020,550.6
E12000005,West Midlands,region,05/09/2020,545.2
E12000005,West Midlands,region,04/09/2020,540.1
E12000005,West Midlands,region,03/09/2020,532.8
E12000005,West Midlands,region,02/09/2020,526.7
E12000005,West Midlands,region,01/09/2020,520.9
E12000005,West Midlands,region,31/08/2020,516.6
E12000005,West Midlands,region,30/08/2020,514.5
E12000005,West Midlands,region,29/08/2020,512.9
E12000005,West Midlands,region,28/08/2020,511
E12000005,West Midlands,region,27/08/2020,508.5
E12000005,West Midlands,region,26/08/2020,506.1
E12000005,West Midlands,region,25/08/2020,504
E12000005,West Midlands,region,24/08/2020,501.6
E12000005,West Midlands,region,23/08/2020,499.3
E12000005,West Midlands,region,22/08/2020,497.9
E12000005,West Midlands,region,21/08/2020,496.7
E12000005,West Midlands,region,20/08/2020,494.9
E12000005,West Midlands,region,19/08/2020,492.2
E12000005,West Midlands,region,18/08/2020,490.2
E12000005,West Midlands,region,17/08/2020,488.3
E12000005,West Midlands,region,16/08/2020,486
E12000005,West Midlands,region,15/08/2020,484.8
E12000005,West Midlands,region,14/08/2020,483.2
E12000005,West Midlands,region,13/08/2020,480.3
E12000005,West Midlands,region,12/08/2020,478.4
E12000005,West Midlands,region,11/08/2020,476.2
E12000005,West Midlands,region,10/08/2020,473.4
E12000005,West Midlands,region,09/08/2020,470.8
E12000005,West Midlands,region,08/08/2020,469.5
E12000005,West Midlands,region,07/08/2020,468.3
E12000005,West Midlands,region,06/08/2020,466.5
E12000005,West Midlands,region,05/08/2020,464.6
E12000005,West Midlands,region,04/08/2020,463
E12000005,West Midlands,region,03/08/2020,461.4
E12000005,West Midlands,region,02/08/2020,459.9
E12000005,West Midlands,region,01/08/2020,459.2
E12000005,West Midlands,region,31/07/2020,458.3
E12000005,West Midlands,region,30/07/2020,456.9
E12000005,West Midlands,region,29/07/2020,455.6
E12000005,West Midlands,region,28/07/2020,454
E12000005,West Midlands,region,27/07/2020,452.6
E12000005,West Midlands,region,26/07/2020,451.3
E12000005,West Midlands,region,25/07/2020,450.2
E12000005,West Midlands,region,24/07/2020,449
E12000005,West Midlands,region,23/07/2020,447.7
E12000005,West Midlands,region,22/07/2020,446.2
E12000005,West Midlands,region,21/07/2020,445
E12000005,West Midlands,region,20/07/2020,443.6
E12000005,West Midlands,region,19/07/2020,442.2
E12000005,West Midlands,region,18/07/2020,441.6
E12000005,West Midlands,region,17/07/2020,440.7
E12000005,West Midlands,region,16/07/2020,439.5
E12000005,West Midlands,region,15/07/2020,438.4
E12000005,West Midlands,region,14/07/2020,436.6
E12000005,West Midlands,region,13/07/2020,435.4
E12000005,West Midlands,region,12/07/2020,434.1
E12000005,West Midlands,region,11/07/2020,433.5
E12000005,West Midlands,region,10/07/2020,432.8
E12000005,West Midlands,region,09/07/2020,432.1
E12000005,West Midlands,region,08/07/2020,430
E12000005,West Midlands,region,07/07/2020,429
E12000005,West Midlands,region,06/07/2020,427.9
E12000005,West Midlands,region,05/07/2020,427.1
E12000005,West Midlands,region,04/07/2020,426.4
E12000005,West Midlands,region,03/07/2020,426.1
E12000005,West Midlands,region,02/07/2020,425.4
E12000005,West Midlands,region,01/07/2020,424.5
E12000005,West Midlands,region,30/06/2020,423.6
E12000005,West Midlands,region,29/06/2020,422.8
E12000005,West Midlands,region,28/06/2020,421.8
E12000005,West Midlands,region,27/06/2020,421.4
E12000005,West Midlands,region,26/06/2020,420.6
E12000005,West Midlands,region,25/06/2020,419.5
E12000005,West Midlands,region,24/06/2020,418.5
E12000005,West Midlands,region,23/06/2020,417.7
E12000005,West Midlands,region,22/06/2020,416.7
E12000005,West Midlands,region,21/06/2020,415.6
E12000005,West Midlands,region,20/06/2020,415
E12000005,West Midlands,region,19/06/2020,414.2
E12000005,West Midlands,region,18/06/2020,413.3
E12000005,West Midlands,region,17/06/2020,411.9
E12000005,West Midlands,region,16/06/2020,410.6
E12000005,West Midlands,region,15/06/2020,408.8
E12000005,West Midlands,region,14/06/2020,407
E12000005,West Midlands,region,13/06/2020,405.8
E12000005,West Midlands,region,12/06/2020,404.3
E12000005,West Midlands,region,11/06/2020,403
E12000005,West Midlands,region,10/06/2020,401.5
E12000005,West Midlands,region,09/06/2020,399.9
E12000005,West Midlands,region,08/06/2020,398.2
E12000005,West Midlands,region,07/06/2020,396.2
E12000005,West Midlands,region,06/06/2020,395.1
E12000005,West Midlands,region,05/06/2020,393.8
E12000005,West Midlands,region,04/06/2020,392.1
E12000005,West Midlands,region,03/06/2020,389.8
E12000005,West Midlands,region,02/06/2020,387.7
E12000005,West Midlands,region,01/06/2020,385.6
E12000005,West Midlands,region,31/05/2020,383.6
E12000005,West Midlands,region,30/05/2020,382.3
E12000005,West Midlands,region,29/05/2020,380.3
E12000005,West Midlands,region,28/05/2020,377.7
E12000005,West Midlands,region,27/05/2020,375.1
E12000005,West Midlands,region,26/05/2020,371.9
E12000005,West Midlands,region,25/05/2020,369.4
E12000005,West Midlands,region,24/05/2020,367.1
E12000005,West Midlands,region,23/05/2020,364.8
E12000005,West Midlands,region,22/05/2020,362.3
E12000005,West Midlands,region,21/05/2020,359
E12000005,West Midlands,region,20/05/2020,355.3
E12000005,West Midlands,region,19/05/2020,351
E12000005,West Midlands,region,18/05/2020,346.4
E12000005,West Midlands,region,17/05/2020,342.9
E12000005,West Midlands,region,16/05/2020,340
E12000005,West Midlands,region,15/05/2020,337.1
E12000005,West Midlands,region,14/05/2020,332.6
E12000005,West Midlands,region,13/05/2020,328.3
E12000005,West Midlands,region,12/05/2020,324.2
E12000005,West Midlands,region,11/05/2020,319
E12000005,West Midlands,region,10/05/2020,314.8
E12000005,West Midlands,region,09/05/2020,311.2
E12000005,West Midlands,region,08/05/2020,308.4
E12000005,West Midlands,region,07/05/2020,302.7
E12000005,West Midlands,region,06/05/2020,296.5
E12000005,West Midlands,region,05/05/2020,291.2
E12000005,West Midlands,region,04/05/2020,285.9
E12000005,West Midlands,region,03/05/2020,281.9
E12000005,West Midlands,region,02/05/2020,276.9
E12000005,West Midlands,region,01/05/2020,271.6
E12000005,West Midlands,region,30/04/2020,263.7
E12000005,West Midlands,region,29/04/2020,256.1
E12000005,West Midlands,region,28/04/2020,248.7
E12000005,West Midlands,region,27/04/2020,242.4
E12000005,West Midlands,region,26/04/2020,235.4
E12000005,West Midlands,region,25/04/2020,230.1
E12000005,West Midlands,region,24/04/2020,223.6
E12000005,West Midlands,region,23/04/2020,215.6
E12000005,West Midlands,region,22/04/2020,206.4
E12000005,West Midlands,region,21/04/2020,196.7
E12000005,West Midlands,region,20/04/2020,188.4
E12000005,West Midlands,region,19/04/2020,181.6
E12000005,West Midlands,region,18/04/2020,175.9
E12000005,West Midlands,region,17/04/2020,166.7
E12000005,West Midlands,region,16/04/2020,159.2
E12000005,West Midlands,region,15/04/2020,150.7
E12000005,West Midlands,region,14/04/2020,144.2
E12000005,West Midlands,region,13/04/2020,138.8
E12000005,West Midlands,region,12/04/2020,134.1
E12000005,West Midlands,region,11/04/2020,130.1
E12000005,West Midlands,region,10/04/2020,125.9
E12000005,West Midlands,region,09/04/2020,119.8
E12000005,West Midlands,region,08/04/2020,114
E12000005,West Midlands,region,07/04/2020,108
E12000005,West Midlands,region,06/04/2020,101.5
E12000005,West Midlands,region,05/04/2020,95.5
E12000005,West Midlands,region,04/04/2020,90.6
E12000005,West Midlands,region,03/04/2020,84.9
E12000005,West Midlands,region,02/04/2020,78.6
E12000005,West Midlands,region,01/04/2020,71.1
E12000005,West Midlands,region,31/03/2020,64.2
E12000005,West Midlands,region,30/03/2020,57.3
E12000005,West Midlands,region,29/03/2020,50.1
E12000005,West Midlands,region,28/03/2020,43.9
E12000005,West Midlands,region,27/03/2020,38.5
E12000005,West Midlands,region,26/03/2020,33.8
E12000005,West Midlands,region,25/03/2020,28.6
E12000005,West Midlands,region,24/03/2020,24.6
E12000005,West Midlands,region,23/03/2020,20.4
E12000005,West Midlands,region,22/03/2020,16.4
E12000005,West Midlands,region,21/03/2020,14.5
E12000005,West Midlands,region,20/03/2020,12.4
E12000005,West Midlands,region,19/03/2020,9.8
E12000005,West Midlands,region,18/03/2020,7.8
E12000005,West Midlands,region,17/03/2020,6.2
E12000005,West Midlands,region,16/03/2020,5
E12000005,West Midlands,region,15/03/2020,4.1
E12000005,West Midlands,region,14/03/2020,3.3
E12000005,West Midlands,region,13/03/2020,2.8
E12000005,West Midlands,region,12/03/2020,2.2
E12000005,West Midlands,region,11/03/2020,1.4
E12000005,West Midlands,region,10/03/2020,0.9
E12000005,West Midlands,region,09/03/2020,0.6
E12000005,West Midlands,region,08/03/2020,0.5
E12000005,West Midlands,region,07/03/2020,0.4
E12000005,West Midlands,region,06/03/2020,0.3
E12000005,West Midlands,region,05/03/2020,0.3
E12000005,West Midlands,region,04/03/2020,0.2
E12000005,West Midlands,region,03/03/2020,0.1
E12000005,West Midlands,region,02/03/2020,0.1
E12000006,East of England,region,04/10/2021,10488.9
